ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-21,19.951190550726448,12.48660578500185,25.79449259296682,19.951184459161016,19.951197094469045,-0.5073240650745744,-0.5073240650745744,-0.5073240650745744,-4.190690159353394,-4.190690159353394,-4.190690159353394,3.6833660942788193,3.6833660942788193,3.6833660942788193,0.0,0.0,0.0,19.443866485651874
2024-07-22,19.936648727611946,18.73972204760945,32.064890677150444,19.936642610427164,19.936655329086346,5.3497641255493384,5.3497641255493384,5.3497641255493384,1.699262728753132,1.699262728753132,1.699262728753132,3.650501396796207,3.650501396796207,3.650501396796207,0.0,0.0,0.0,25.286412853161284
2024-07-23,19.922106904497443,18.289836206120242,31.238368497336978,19.92210075315859,19.9221135542711,4.884099272326779,4.884099272326779,4.884099272326779,1.330629818582355,1.330629818582355,1.330629818582355,3.5534694537444236,3.5534694537444236,3.5534694537444236,0.0,0.0,0.0,24.806206176824222
2024-07-24,19.907565081382938,17.874821124340087,30.90030175947261,19.907558882499405,19.907571751664673,4.121448043029873,4.121448043029873,4.121448043029873,0.7263168954898039,0.7263168954898039,0.7263168954898039,3.3951311475400696,3.3951311475400696,3.3951311475400696,0.0,0.0,0.0,24.02901312441281
2024-07-25,19.893023258268435,18.319672479624124,31.06151365991336,19.893017024757693,19.893029982593344,4.999501973379365,4.999501973379365,4.999501973379365,1.8195459699943215,1.8195459699943215,1.8195459699943215,3.1799560033850436,3.1799560033850436,3.1799560033850436,0.0,0.0,0.0,24.892525231647802
2024-07-26,19.878481435153933,17.274956508463646,30.965460764598575,19.878475177344992,19.87848822682562,3.8670207014233275,3.8670207014233275,3.8670207014233275,0.9531213295455543,0.9531213295455543,0.9531213295455543,2.913899371877773,2.913899371877773,2.913899371877773,0.0,0.0,0.0,23.74550213657726
2024-07-27,19.86393961203943,13.06051648025956,26.406315378585845,19.863933331000855,19.8639464548804,0.266051535626557,0.266051535626557,0.266051535626557,-2.3381865830040303,-2.3381865830040303,-2.3381865830040303,2.6042381186305867,2.6042381186305867,2.6042381186305867,0.0,0.0,0.0,20.129991147665987
2024-07-28,19.84939778892493,11.32813036494099,24.588064627195344,19.849391485912165,19.849404699018702,-1.931320720393082,-1.931320720393082,-1.931320720393082,-4.190690159350444,-4.190690159350444,-4.190690159350444,2.259369438957363,2.259369438957363,2.259369438957363,0.0,0.0,0.0,17.918077068531847
2024-07-29,19.834855965810426,16.868482959617943,30.503855886292996,19.83484962131751,19.834862940868362,3.587841198290485,3.587841198290485,3.587841198290485,1.699262728757211,1.699262728757211,1.699262728757211,1.8885784695332737,1.8885784695332737,1.8885784695332737,0.0,0.0,0.0,23.42269716410091
2024-07-30,19.820314142695924,16.371135248597987,28.900424175293928,19.82030776725188,19.820321178776123,2.8324110797627924,2.8324110797627924,2.8324110797627924,1.330629818582178,1.330629818582178,1.330629818582178,1.5017812611806147,1.5017812611806147,1.5017812611806147,0.0,0.0,0.0,22.652725222458717
